dataset,site,image,url,catami_substrate,partition,longitude,latitude
pangaea-867188,EasternBanks,2015-06-17_MOT08_054,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_054.jpg,[4],dropped,153.393853819,-27.326131344
pangaea-867188,EasternBanks,2015-06-17_MOT08_055,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_055.jpg,[4],dropped,153.393836565,-27.326111531
pangaea-867188,EasternBanks,2015-06-17_MOT08_056,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_056.jpg,[4],dropped,153.393822353,-27.326094417
pangaea-867188,EasternBanks,2015-06-17_MOT08_057,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_057.jpg,[4],dropped,153.393808138,-27.326076401
pangaea-867188,EasternBanks,2015-06-17_MOT08_058,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_058.jpg,[4],dropped,153.393762489,-27.326030487
pangaea-867188,EasternBanks,2015-06-17_MOT08_059,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_059.jpg,[4],dropped,153.393756395,-27.326022379
pangaea-867188,EasternBanks,2015-06-17_MOT08_060,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_060.jpg,[4],dropped,153.393746252,-27.326012477
pangaea-867188,EasternBanks,2015-06-17_MOT08_061,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_061.jpg,[4],dropped,153.393729004,-27.325994469
pangaea-867188,EasternBanks,2015-06-17_MOT08_062,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_062.jpg,[4],dropped,153.393700605,-27.325967465
pangaea-867188,EasternBanks,2015-06-17_MOT08_063,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_063.jpg,[4],dropped,153.393694493,-27.32595394
pangaea-867188,EasternBanks,2015-06-17_MOT08_064,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_064.jpg,[4],dropped,153.393670118,-27.325921508
pangaea-867188,EasternBanks,2015-06-17_MOT08_065,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_065.jpg,[4],dropped,153.393650836,-27.325899895
pangaea-867188,EasternBanks,2015-06-17_MOT08_066,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_066.jpg,[4],dropped,153.393639679,-27.325889093
pangaea-867188,EasternBanks,2015-06-17_MOT08_067,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_067.jpg,[4],dropped,153.393622428,-27.325870182
pangaea-867188,EasternBanks,2015-06-17_MOT08_068,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_068.jpg,[4],dropped,153.393588957,-27.325837776
pangaea-867188,EasternBanks,2015-06-17_MOT08_069,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_069.jpg,[4],dropped,153.39357779,-27.325824265
pangaea-867188,EasternBanks,2015-06-17_MOT08_070,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_070.jpg,[4],dropped,153.393558514,-27.325804457
pangaea-867188,EasternBanks,2015-06-17_MOT08_071,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_071.jpg,[4],dropped,153.39353318,-27.325786473
pangaea-867188,EasternBanks,2015-06-17_MOT08_072,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_072.jpg,[4],dropped,153.393510875,-27.325767577
pangaea-867188,EasternBanks,2015-06-17_MOT08_073,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_073.jpg,[4],dropped,153.393488561,-27.325745972
pangaea-867188,EasternBanks,2015-06-17_MOT08_074,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_074.jpg,[4],dropped,153.393468236,-27.325715334
pangaea-867188,EasternBanks,2015-06-17_MOT08_075,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_075.jpg,[4],dropped,153.393459085,-27.325700012
pangaea-867188,EasternBanks,2015-06-17_MOT08_076,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_076.jpg,[4],dropped,153.39344486,-27.325679288
pangaea-867188,EasternBanks,2015-06-17_MOT08_077,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_077.jpg,[4],dropped,153.393426586,-27.325656769
pangaea-867188,EasternBanks,2015-06-17_MOT08_078,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_078.jpg,[4],dropped,153.393412345,-27.32563153
pangaea-867188,EasternBanks,2015-06-17_MOT08_079,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_079.jpg,[4],dropped,153.393399093,-27.32559997
pangaea-867188,EasternBanks,2015-06-17_MOT08_080,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_080.jpg,[4],dropped,153.393380825,-27.325579256
pangaea-867188,EasternBanks,2015-06-17_MOT08_081,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_081.jpg,[4],dropped,153.393361546,-27.325558546
pangaea-867188,EasternBanks,2015-06-17_MOT08_082,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_082.jpg,[4],dropped,153.393331136,-27.325534256
pangaea-867188,EasternBanks,2015-06-17_MOT08_083,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_083.jpg,[4],dropped,153.393303771,-27.325513569
pangaea-867188,EasternBanks,2015-06-17_MOT08_084,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_084.jpg,[4],dropped,153.393274352,-27.325483859
pangaea-867188,EasternBanks,2015-06-17_MOT08_085,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_085.jpg,[4],dropped,153.393248999,-27.325460457
pangaea-867188,EasternBanks,2015-06-17_MOT08_086,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_086.jpg,[4],dropped,153.39322664,-27.325426214
pangaea-867188,EasternBanks,2015-06-17_MOT08_087,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_087.jpg,[4],dropped,153.393198254,-27.32540282
pangaea-867188,EasternBanks,2015-06-17_MOT08_088,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_088.jpg,[4],dropped,153.393186042,-27.325379382
pangaea-867188,EasternBanks,2015-06-17_MOT08_089,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_089.jpg,[4],dropped,153.393173848,-27.32536136
pangaea-867188,EasternBanks,2015-06-17_MOT08_090,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_090.jpg,[4],dropped,153.393148483,-27.325334347
pangaea-867188,EasternBanks,2015-06-17_MOT08_091,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_091.jpg,[4],dropped,153.393123114,-27.325306432
pangaea-867188,EasternBanks,2015-06-17_MOT08_092,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_092.jpg,[4],dropped,153.393101801,-27.325282116
pangaea-867188,EasternBanks,2015-06-17_MOT08_093,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_093.jpg,[4],dropped,153.393071349,-27.325246089
pangaea-867188,EasternBanks,2015-06-17_MOT08_094,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_094.jpg,[4],dropped,153.393052083,-27.32522899
pangaea-867188,EasternBanks,2015-06-17_MOT08_095,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_095.jpg,[4],dropped,153.393021705,-27.325213728
pangaea-867188,EasternBanks,2015-06-17_MOT08_096,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_096.jpg,[4],dropped,153.392984247,-27.325197583
pangaea-867188,EasternBanks,2015-06-17_MOT08_097,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_097.jpg,[4],dropped,153.392943704,-27.325166099
pangaea-867188,EasternBanks,2015-06-17_MOT08_098,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_098.jpg,[4],dropped,153.392921329,-27.325127341
pangaea-867188,EasternBanks,2015-06-17_MOT08_099,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_099.jpg,[4],dropped,153.392908087,-27.325098488
pangaea-867188,EasternBanks,2015-06-17_MOT08_100,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_100.jpg,[4],dropped,153.392880664,-27.32506155
pangaea-867188,EasternBanks,2015-06-17_MOT08_101,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_101.jpg,[4],dropped,153.392858293,-27.325023696
pangaea-867188,EasternBanks,2015-06-17_MOT08_102,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_102.jpg,[4],dropped,153.392832895,-27.324987655
pangaea-867188,EasternBanks,2015-06-17_MOT08_103,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_103.jpg,[4],dropped,153.392801427,-27.324949825
pangaea-867188,EasternBanks,2015-06-17_MOT08_104,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_104.jpg,[4],dropped,153.392776036,-27.32491559
pangaea-867188,EasternBanks,2015-06-17_MOT08_105,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_105.jpg,[4],dropped,153.392752685,-27.324886766
pangaea-867188,EasternBanks,2015-06-17_MOT08_106,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_106.jpg,[4],dropped,153.392731344,-27.324854325
pangaea-867188,EasternBanks,2015-06-17_MOT08_107,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_107.jpg,[4],dropped,153.392707981,-27.32482189
pangaea-867188,EasternBanks,2015-06-17_MOT08_108,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_108.jpg,[4],dropped,153.392684615,-27.324788551
pangaea-867188,EasternBanks,2015-06-17_MOT08_109,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_109.jpg,[4],dropped,153.39266429,-27.324757913
pangaea-867188,EasternBanks,2015-06-17_MOT08_110,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_110.jpg,[4],dropped,153.392630791,-27.324717381
pangaea-867188,EasternBanks,2015-06-17_MOT08_112,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_112.jpg,[4],dropped,153.392583124,-27.324672375
pangaea-867188,EasternBanks,2015-06-17_MOT08_113,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_113.jpg,[4],dropped,153.392569891,-27.324646231
pangaea-867188,EasternBanks,2015-06-17_MOT08_114,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_114.jpg,[4],dropped,153.392555641,-27.324618284
pangaea-867188,EasternBanks,2015-06-17_MOT08_115,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_115.jpg,[4],dropped,153.392531232,-27.32457592
pangaea-867188,EasternBanks,2015-06-17_MOT08_116,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_116.jpg,[4],dropped,153.392513931,-27.324542565
pangaea-867188,EasternBanks,2015-06-17_MOT08_117,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_117.jpg,[4],dropped,153.392494592,-27.324504702
pangaea-867188,EasternBanks,2015-06-17_MOT08_118,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_118.jpg,[4],dropped,153.392484392,-27.324478549
pangaea-867188,EasternBanks,2015-06-17_MOT08_119,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_119.jpg,[4],dropped,153.39245698,-27.324444319
pangaea-867188,EasternBanks,2015-06-17_MOT08_120,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_120.jpg,[4],dropped,153.39243863,-27.324400133
pangaea-867188,EasternBanks,2015-06-17_MOT08_121,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_121.jpg,[4],dropped,153.392410203,-27.324365004
pangaea-867188,EasternBanks,2015-06-17_MOT08_122,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_122.jpg,[4],dropped,153.392388846,-27.324328049
pangaea-867188,EasternBanks,2015-06-17_MOT08_123,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_123.jpg,[4],dropped,153.392363458,-27.324294716
pangaea-867188,EasternBanks,2015-06-17_MOT08_124,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_124.jpg,[4],dropped,153.392347136,-27.32425233
pangaea-867188,EasternBanks,2015-06-17_MOT08_125,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_125.jpg,[4],dropped,153.392331876,-27.324224386
pangaea-867188,EasternBanks,2015-06-17_MOT08_126,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_126.jpg,[4],dropped,153.392313557,-27.324189228
pangaea-867188,EasternBanks,2015-06-17_MOT08_127,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_127.jpg,[4],dropped,153.392290201,-27.324158598
pangaea-867188,EasternBanks,2015-06-17_MOT08_128,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_128.jpg,[4],dropped,153.392281034,-27.324138762
pangaea-867188,EasternBanks,2015-06-17_MOT08_129,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_129.jpg,[4],dropped,153.392265789,-27.324115332
pangaea-867188,EasternBanks,2015-06-17_MOT08_130,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_130.jpg,[4],dropped,153.392251505,-27.324077454
pangaea-867188,EasternBanks,2015-06-17_MOT08_131,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_131.jpg,[4],dropped,153.39224133,-27.324058524
pangaea-867188,EasternBanks,2015-06-17_MOT08_132,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_132.jpg,[4],dropped,153.392229105,-27.324031474
pangaea-867188,EasternBanks,2015-06-17_MOT08_133,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_133.jpg,[4],dropped,153.392219916,-27.324005319
pangaea-867188,EasternBanks,2015-06-17_MOT08_134,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_134.jpg,[4],dropped,153.392212761,-27.323982768
pangaea-867188,EasternBanks,2015-06-17_MOT08_135,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_135.jpg,[4],dropped,153.392202551,-27.323953907
pangaea-867188,EasternBanks,2015-06-17_MOT08_136,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_136.jpg,[4],dropped,153.392185272,-27.323926872
pangaea-867188,EasternBanks,2015-06-17_MOT08_137,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_137.jpg,[4],dropped,153.392166963,-27.323894422
pangaea-867188,EasternBanks,2015-06-17_MOT08_138,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_138.jpg,[4],dropped,153.392159777,-27.323862844
pangaea-867188,EasternBanks,2015-06-17_MOT08_139,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_139.jpg,[4],dropped,153.392145546,-27.323840314
pangaea-867188,EasternBanks,2015-06-17_MOT08_140,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_140.jpg,[4],dropped,153.392134323,-27.323810553
pangaea-867188,EasternBanks,2015-06-17_MOT08_141,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-17_MOT08_141.jpg,[4],dropped,153.392121071,-27.323778992
pangaea-867188,EasternBanks,2015-06-16_MOT05_002,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_002.jpg,[4],test,153.372902309,-27.384378066
pangaea-867188,EasternBanks,2015-06-16_MOT05_004,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_004.jpg,[4],test,153.372952846,-27.384368903
pangaea-867188,EasternBanks,2015-06-16_MOT05_005,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_005.jpg,[4],test,153.372974054,-27.384359818
pangaea-867188,EasternBanks,2015-06-16_MOT05_006,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_006.jpg,[4],test,153.37299426,-27.384353445
pangaea-867188,EasternBanks,2015-06-16_MOT05_007,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_007.jpg,[4],test,153.373024564,-27.38434253
pangaea-867188,EasternBanks,2015-06-16_MOT05_009,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_009.jpg,[4],test,153.373077081,-27.384320723
pangaea-867188,EasternBanks,2015-06-16_MOT05_010,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_010.jpg,[4],test,153.373125599,-27.384312468
pangaea-867188,EasternBanks,2015-06-16_MOT05_013,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_013.jpg,[4],test,153.373235724,-27.38427877
pangaea-867188,EasternBanks,2015-06-16_MOT05_015,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_015.jpg,[4],test,153.373274092,-27.384259708
pangaea-867188,EasternBanks,2015-06-16_MOT05_016,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_016.jpg,[4],test,153.37330237,-27.384247896
pangaea-867188,EasternBanks,2015-06-16_MOT05_017,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_017.jpg,[4],test,153.373331638,-27.384229762
pangaea-867188,EasternBanks,2015-06-16_MOT05_018,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_018.jpg,[4],test,153.373373034,-27.384208887
pangaea-867188,EasternBanks,2015-06-16_MOT05_019,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_019.jpg,[4],test,153.373406384,-27.384201575
pangaea-867188,EasternBanks,2015-06-16_MOT05_020,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_020.jpg,[4],test,153.373441751,-27.384192452
pangaea-867188,EasternBanks,2015-06-16_MOT05_021,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_021.jpg,[4],test,153.37347511,-27.384187849
pangaea-867188,EasternBanks,2015-06-16_MOT05_022,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_022.jpg,[4],test,153.373501384,-27.384181459
pangaea-867188,EasternBanks,2015-06-16_MOT05_027,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_027.jpg,[4],test,153.373662173,-27.384176515
pangaea-867188,EasternBanks,2015-06-16_MOT05_028,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_028.jpg,[4],test,153.373701616,-27.384176409
pangaea-867188,EasternBanks,2015-06-16_MOT05_029,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_029.jpg,[4],test,153.373733979,-27.384176323
pangaea-867188,EasternBanks,2015-06-16_MOT05_031,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_031.jpg,[4],test,153.373799726,-27.384178855
pangaea-867188,EasternBanks,2015-06-16_MOT05_032,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_032.jpg,[4],test,153.373834124,-27.384182374
pangaea-867188,EasternBanks,2015-06-16_MOT05_033,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_033.jpg,[4],test,153.373871541,-27.384181371
pangaea-867188,EasternBanks,2015-06-16_MOT05_034,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_034.jpg,[4],test,153.373906944,-27.384183082
pangaea-867188,EasternBanks,2015-06-16_MOT05_035,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_035.jpg,[4],test,153.373941324,-27.384181184
pangaea-867188,EasternBanks,2015-06-16_MOT05_036,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_036.jpg,[4],test,153.373980751,-27.384176564
pangaea-867188,EasternBanks,2015-06-16_MOT05_037,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_037.jpg,[4],test,153.374020173,-27.384170139
pangaea-867188,EasternBanks,2015-06-16_MOT05_038,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_038.jpg,[4],test,153.374060617,-27.384167322
pangaea-867188,EasternBanks,2015-06-16_MOT05_039,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_039.jpg,[4],test,153.374086928,-27.384171766
pangaea-867188,EasternBanks,2015-06-16_MOT05_040,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_040.jpg,[4],test,153.374111215,-27.384176215
pangaea-867188,EasternBanks,2015-06-16_MOT05_041,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_041.jpg,[4],test,153.374141549,-27.384174328
pangaea-867188,EasternBanks,2015-06-16_MOT05_042,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_042.jpg,[4],test,153.374174918,-27.384172433
pangaea-867188,EasternBanks,2015-06-16_MOT05_043,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_043.jpg,[4],test,153.37420121,-27.384171459
pangaea-867188,EasternBanks,2015-06-16_MOT05_044,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_044.jpg,[4],test,153.374231517,-27.384161447
pangaea-867188,EasternBanks,2015-06-16_MOT05_045,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_045.jpg,[4],test,153.374266914,-27.384161352
pangaea-867188,EasternBanks,2015-06-16_MOT05_046,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_046.jpg,[4],test,153.374296243,-27.384161274
pangaea-867188,EasternBanks,2015-06-16_MOT05_047,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_047.jpg,[4],test,153.37432963,-27.384164795
pangaea-867188,EasternBanks,2015-06-16_MOT05_048,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_048.jpg,[4],test,153.374371065,-27.384155656
pangaea-867188,EasternBanks,2015-06-16_MOT05_049,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_049.jpg,[4],test,153.374397375,-27.384160099
pangaea-867188,EasternBanks,2015-06-16_MOT05_050,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_050.jpg,[4],test,153.374437862,-27.384169922
pangaea-867188,EasternBanks,2015-06-16_MOT05_051,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_051.jpg,[4],test,153.374462144,-27.384172565
pangaea-867188,EasternBanks,2015-06-16_MOT05_053,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_053.jpg,[4],test,153.374502607,-27.384175165
pangaea-867188,EasternBanks,2015-06-16_MOT05_054,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_054.jpg,[4],test,153.374535975,-27.38417327
pangaea-867188,EasternBanks,2015-06-16_MOT05_055,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_055.jpg,[4],test,153.374583506,-27.384172239
pangaea-867188,EasternBanks,2015-06-16_MOT05_056,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_056.jpg,[4],test,153.374617891,-27.384172147
pangaea-867188,EasternBanks,2015-06-16_MOT05_057,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_057.jpg,[4],test,153.374651254,-27.384168446
pangaea-867188,EasternBanks,2015-06-16_MOT05_058,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_058.jpg,[4],test,153.374686639,-27.38416474
pangaea-867188,EasternBanks,2015-06-16_MOT05_059,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_059.jpg,[4],test,153.374717,-27.384170978
pangaea-867188,EasternBanks,2015-06-16_MOT05_060,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_060.jpg,[4],test,153.374744301,-27.384169099
pangaea-867188,EasternBanks,2015-06-16_MOT05_061,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_061.jpg,[4],test,153.374787767,-27.384162663
pangaea-867188,EasternBanks,2015-06-16_MOT05_062,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_062.jpg,[4],test,153.374816091,-27.384164392
pangaea-867188,EasternBanks,2015-06-16_MOT05_063,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_063.jpg,[4],test,153.374836306,-27.384160727
pangaea-867188,EasternBanks,2015-06-16_MOT05_065,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_065.jpg,[4],test,153.374870719,-27.384168759
pangaea-867188,EasternBanks,2015-06-16_MOT05_066,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_066.jpg,[4],test,153.374917226,-27.384164121
pangaea-867188,EasternBanks,2015-06-16_MOT05_067,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_067.jpg,[4],test,153.374956681,-27.384167626
pangaea-867188,EasternBanks,2015-06-16_MOT05_068,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_068.jpg,[4],test,153.374987012,-27.384164836
pangaea-867188,EasternBanks,2015-06-16_MOT05_069,https://store.pangaea.de/Images/Benthos/EasternBanks/2015-06/2015-06-16_MOT05_069.jpg,[4],test,153.37502138,-27.384159327
